cohort,task_id,tool_name,latency_ms,ts_start,ts_end,cpu_percent,cpu_exclusion_reason
Terminal-Bench All,make-doom-for-mips,exec,524.2455005645752,1784676606.8081229,1784676607.3323684,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,4934.650659561157,1784676612.7811928,1784676617.7158434,79.39078932582295,
Terminal-Bench All,make-doom-for-mips,exec,27.363061904907227,1784676628.4048214,1784676628.4321845,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,9.75799560546875,1784676638.9353626,1784676638.9451206,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,0.5905628204345703,1784676738.8258553,1784676738.8264458,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,15.036821365356445,1784676755.2108057,1784676755.2258425,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,7869.624614715576,1784676768.7850895,1784676776.654714,86.17506444528108,
Terminal-Bench All,make-doom-for-mips,exec,287.06884384155273,1784676789.089557,1784676789.3766258,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,27.24766731262207,1784676816.6716902,1784676816.698938,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,345.92127799987793,1784676833.2235312,1784676833.5694525,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,13.576507568359375,1784676840.9684198,1784676840.9819963,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,633.2566738128662,1784676879.4891403,1784676880.122397,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,0.6144046783447266,1784676888.7834249,1784676888.7840393,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,396.8813419342041,1784676894.4720085,1784676894.8688898,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,11.847972869873047,1784676908.6412382,1784676908.6530862,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,9.40561294555664,1784676913.678453,1784676913.6878586,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,1029.3281078338623,1784676919.8657079,1784676920.895036,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,14500.03719329834,1784676925.4242234,1784676939.9242606,76.28005953480688,
Terminal-Bench All,make-doom-for-mips,exec,54.37278747558594,1784676947.6394203,1784676947.693793,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,2977.5655269622803,1784676956.3352737,1784676959.3128393,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,19.11306381225586,1784676968.2894077,1784676968.3085208,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,3433.548927307129,1784676994.9554791,1784676998.389028,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,67.34299659729004,1784677005.2104542,1784677005.2777972,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,3448.986053466797,1784677028.3989205,1784677031.8479066,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,63.89880180358887,1784677036.7325037,1784677036.7964025,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,3368.8435554504395,1784677085.731547,1784677089.1003907,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,68.00603866577148,1784677094.4928029,1784677094.560809,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,3698.5509395599365,1784677114.5015287,1784677118.2000797,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,2.816438674926758,1784677124.3422112,1784677124.3450277,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,23.58412742614746,1784677131.340642,1784677131.364226,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-doom-for-mips,exec,310449.26953315735,1784677150.5572455,1784677461.006515,100.24724591253991,
Terminal-Bench All,make-doom-for-mips,exec,84.12837982177734,1784677469.1653063,1784677469.2494347,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,11.388778686523438,1784722622.9015992,1784722622.912988,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,11.549234390258789,1784722628.7643042,1784722628.7758534,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,32.984256744384766,1784722635.0973883,1784722635.1303725,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,66.74790382385254,1784722641.9530144,1784722642.0197623,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,11.318683624267578,1784722647.4784007,1784722647.4897194,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,67.77405738830566,1784722654.412366,1784722654.48014,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,60.214996337890625,1784722664.5884154,1784722664.6486304,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,120.12982368469238,1784722680.9076834,1784722681.0278132,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,59.842824935913086,1784722697.703557,1784722697.7633998,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,146.47173881530762,1784722703.3791525,1784722703.5256243,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,0.7789134979248047,1784722810.265544,1784722810.2663229,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,386.08336448669434,1784722820.1024818,1784722820.4885652,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,425.0760078430176,1784722825.6959312,1784722826.1210072,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,180121.84119224548,1784722837.947347,1784723018.069188,101.12959197179002,
Terminal-Bench All,make-mips-interpreter,exec,11.833667755126953,1784723026.663627,1784723026.6754606,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,39.217472076416016,1784723033.6070952,1784723033.6463127,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,567.7187442779541,1784723038.8963916,1784723039.4641104,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,548.6812591552734,1784723047.358229,1784723047.9069102,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,1379.4682025909424,1784723053.7279608,1784723055.107429,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,1601.073980331421,1784723066.5026104,1784723068.1036844,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,8.729934692382812,1784723073.5454297,1784723073.5541596,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,1356.7605018615723,1784723086.423696,1784723087.7804565,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,300102.30469703674,1784723124.971178,1784723425.0734828,100.16632842534553,
Terminal-Bench All,make-mips-interpreter,exec,1803.3041954040527,1784723437.0818138,1784723438.885118,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,1301.1150360107422,1784723452.338279,1784723453.639394,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,121.42419815063477,1784723470.9439223,1784723471.0653465,,call_shorter_than_cpu_threshold
Terminal-Bench All,make-mips-interpreter,exec,9.269952774047852,1784723482.674977,1784723482.684247,,call_shorter_than_cpu_threshold
Terminal-Bench All,matlab-python-conversion,exec,169.91782188415527,1784723568.8513744,1784723569.0212922,,call_shorter_than_cpu_threshold
Terminal-Bench All,matlab-python-conversion,exec,0.537872314453125,1784723617.7178097,1784723617.7183475,,call_shorter_than_cpu_threshold
Terminal-Bench All,matlab-python-conversion,exec,173.99978637695312,1784723625.5710764,1784723625.7450762,,call_shorter_than_cpu_threshold
Terminal-Bench All,matlab-python-conversion,exec,186.45787239074707,1784723641.5378566,1784723641.7243145,,call_shorter_than_cpu_threshold
Terminal-Bench All,mcmc-sampling-stan,exec,165.35019874572754,1784677574.1750455,1784677574.3403957,,call_shorter_than_cpu_threshold
Terminal-Bench All,mcmc-sampling-stan,exec,64617.74754524231,1784677580.408527,1784677645.0262744,348.1987049990802,
Terminal-Bench All,mcmc-sampling-stan,exec,30.53140640258789,1784677651.3514168,1784677651.3819482,,call_shorter_than_cpu_threshold
Terminal-Bench All,mcmc-sampling-stan,exec,261.16275787353516,1784677656.6948564,1784677656.9560192,,call_shorter_than_cpu_threshold
Terminal-Bench All,mcmc-sampling-stan,exec,631.6311359405518,1784677663.0558996,1784677663.6875308,,call_shorter_than_cpu_threshold
Terminal-Bench All,mcmc-sampling-stan,exec,0.5977153778076172,1784677672.855687,1784677672.8562846,,call_shorter_than_cpu_threshold
Terminal-Bench All,mcmc-sampling-stan,exec,35126.428842544556,1784677681.0022712,1784677716.1287,97.43361884933947,
Terminal-Bench All,mcmc-sampling-stan,exec,5129.693508148193,1784677721.3103669,1784677726.4400604,88.0470512719444,
Terminal-Bench All,mcmc-sampling-stan,exec,54929.38995361328,1784677729.643466,1784677784.572856,96.39537796706544,
Terminal-Bench All,mcmc-sampling-stan,exec,567.0006275177002,1784677789.2919016,1784677789.8589022,,call_shorter_than_cpu_threshold
Terminal-Bench All,mcmc-sampling-stan,exec,591.34840965271,1784677799.4065826,1784677799.997931,,call_shorter_than_cpu_threshold
Terminal-Bench All,mcmc-sampling-stan,exec,563.3668899536133,1784677804.9956293,1784677805.5589962,,call_shorter_than_cpu_threshold
Terminal-Bench All,mcmc-sampling-stan,exec,201425.96983909607,1784677810.7772243,1784678012.2031941,99.0084237338145,
Terminal-Bench All,mcmc-sampling-stan,exec,155.36761283874512,1784678020.4731777,1784678020.6285453,,call_shorter_than_cpu_threshold
Terminal-Bench All,mcmc-sampling-stan,exec,112200.52886009216,1784678050.9139614,1784678163.1144903,145.02907707560226,
Terminal-Bench All,mcmc-sampling-stan,exec,65806.05959892273,1784678179.8631325,1784678245.669192,291.3252142169662,
Terminal-Bench All,mcmc-sampling-stan,exec,146.49486541748047,1784678261.1323097,1784678261.2788045,,call_shorter_than_cpu_threshold
Terminal-Bench All,merge-diff-arc-agi-task,exec,6.407499313354492,1784678509.4860313,1784678509.4924388,,call_shorter_than_cpu_threshold
Terminal-Bench All,merge-diff-arc-agi-task,exec,5.712270736694336,1784678513.3803751,1784678513.3860874,,call_shorter_than_cpu_threshold
Terminal-Bench All,merge-diff-arc-agi-task,exec,7887.150049209595,1784678515.5347502,1784678523.4219003,67.6190881448819,
Terminal-Bench All,merge-diff-arc-agi-task,exec,36.82684898376465,1784678533.0404296,1784678533.0772564,,call_shorter_than_cpu_threshold
Terminal-Bench All,merge-diff-arc-agi-task,exec,32.753944396972656,1784678538.7950692,1784678538.8278232,,call_shorter_than_cpu_threshold
Terminal-Bench All,merge-diff-arc-agi-task,exec,44.91114616394043,1784678543.8783677,1784678543.9232788,,call_shorter_than_cpu_threshold
Terminal-Bench All,merge-diff-arc-agi-task,exec,14.357566833496094,1784678558.1325376,1784678558.1468952,,call_shorter_than_cpu_threshold
Terminal-Bench All,merge-diff-arc-agi-task,exec,0.476837158203125,1784678577.291457,1784678577.2919338,,call_shorter_than_cpu_threshold
Terminal-Bench All,merge-diff-arc-agi-task,exec,0.8473396301269531,1784678581.2178574,1784678581.2187047,,call_shorter_than_cpu_threshold
Terminal-Bench All,merge-diff-arc-agi-task,exec,32.35268592834473,1784678587.7443964,1784678587.7767491,,call_shorter_than_cpu_threshold
Terminal-Bench All,merge-diff-arc-agi-task,exec,73.63343238830566,1784678593.5915139,1784678593.6651473,,call_shorter_than_cpu_threshold
Terminal-Bench All,merge-diff-arc-agi-task,exec,53.38263511657715,1784678600.099329,1784678600.1527116,,call_shorter_than_cpu_threshold
Terminal-Bench All,mixed-integer-programming,exec,34.31296348571777,1784723687.7356749,1784723687.7699878,,call_shorter_than_cpu_threshold
Terminal-Bench All,mixed-integer-programming,exec,709.4893455505371,1784723693.0263226,1784723693.735812,,call_shorter_than_cpu_threshold
Terminal-Bench All,mixed-integer-programming,exec,3422.433376312256,1784723696.9200408,1784723700.3424742,,call_shorter_than_cpu_threshold
Terminal-Bench All,mixed-integer-programming,exec,300006.3478946686,1784723703.98034,1784724003.986688,100.60046609250422,
Terminal-Bench All,mixed-integer-programming,exec,8.971691131591797,1784724007.7463129,1784724007.7552845,,call_shorter_than_cpu_threshold
Terminal-Bench All,mixed-integer-programming,exec,6.200313568115234,1784724014.2087014,1784724014.2149017,,call_shorter_than_cpu_threshold
Terminal-Bench All,mlflow-register,exec,17.99750328063965,1784678724.9707038,1784678724.9887013,,call_shorter_than_cpu_threshold
Terminal-Bench All,mlflow-register,exec,1.1065006256103516,1784678735.755858,1784678735.7569644,,call_shorter_than_cpu_threshold
Terminal-Bench All,mlflow-register,exec,5.062580108642578,1784678741.5555332,1784678741.5605958,,call_shorter_than_cpu_threshold
Terminal-Bench All,mlflow-register,exec,3031.364917755127,1784678744.835631,1784678747.8669958,,call_shorter_than_cpu_threshold
Terminal-Bench All,mlflow-register,exec,7648.174047470093,1784678778.0147002,1784678785.6628742,118.12144147254354,
Terminal-Bench All,mlflow-register,exec,0.8151531219482422,1784678793.2533915,1784678793.2542067,,call_shorter_than_cpu_threshold
Terminal-Bench All,mlflow-register,exec,3674.1907596588135,1784678803.481843,1784678807.1560338,,call_shorter_than_cpu_threshold
Terminal-Bench All,mnist-learning-fix,exec,264.70041275024414,1784724111.8986642,1784724112.1633646,,call_shorter_than_cpu_threshold
Terminal-Bench All,mnist-learning-fix,exec,129.69660758972168,1784724143.6047099,1784724143.7344065,,call_shorter_than_cpu_threshold
Terminal-Bench All,model-extraction-relu-logits,exec,123.68321418762207,1784678894.4442365,1784678894.5679197,,call_shorter_than_cpu_threshold
Terminal-Bench All,model-extraction-relu-logits,exec,138.27061653137207,1784678910.6213286,1784678910.7595992,,call_shorter_than_cpu_threshold
Terminal-Bench All,model-extraction-relu-logits,exec,141.862154006958,1784678996.7060037,1784678996.8478658,,call_shorter_than_cpu_threshold
Terminal-Bench All,model-extraction-relu-logits,exec,1610.091209411621,1784679001.4005458,1784679003.010637,,call_shorter_than_cpu_threshold
Terminal-Bench All,model-extraction-relu-logits,exec,157.77993202209473,1784679010.3983035,1784679010.5560834,,call_shorter_than_cpu_threshold
Terminal-Bench All,modernize-fortran-build,exec,5.336284637451172,1784679089.7935286,1784679089.7988648,,call_shorter_than_cpu_threshold
Terminal-Bench All,modernize-fortran-build,exec,98.22821617126465,1784679100.6713057,1784679100.7695339,,call_shorter_than_cpu_threshold
Terminal-Bench All,modernize-scientific-stack,exec,340.329647064209,1784679238.9310653,1784679239.271395,,call_shorter_than_cpu_threshold
Terminal-Bench All,movie-helper,exec,188.48156929016113,1784724273.8226492,1784724274.0111308,,call_shorter_than_cpu_threshold
Terminal-Bench All,movie-helper,exec,39678.7211894989,1784724295.7780612,1784724335.4567823,689.5039518463624,
Terminal-Bench All,movie-helper,exec,36616.387128829956,1784724347.6490667,1784724384.2654538,306.4391844582928,
Terminal-Bench All,movie-helper,exec,4227.524757385254,1784724403.4242113,1784724407.651736,116.90032866516488,
Terminal-Bench All,movie-helper,exec,2816.3957595825195,1784724423.6296704,1784724426.4460661,,call_shorter_than_cpu_threshold
Terminal-Bench All,mteb-eval,exec,3959.2347145080566,1784679694.8818848,1784679698.8411195,,call_shorter_than_cpu_threshold
Terminal-Bench All,mteb-eval,exec,22456.92801475525,1784679705.182157,1784679727.639085,116.70822146006587,
Terminal-Bench All,mteb-eval,exec,17841.98832511902,1784679732.8411276,1784679750.683116,101.18975877491614,
Terminal-Bench All,mteb-eval,exec,15305.377960205078,1784679756.6082828,1784679771.9136608,110.24372166497035,
Terminal-Bench All,mteb-eval,exec,8359.339237213135,1784679775.334006,1784679783.6933453,109.30669641196265,
Terminal-Bench All,mteb-eval,exec,7762.437105178833,1784679787.1966481,1784679794.9590852,109.01687026011594,
Terminal-Bench All,mteb-eval,exec,84751.21831893921,1784679798.01331,1784679882.7645283,564.1621975754988,
Terminal-Bench All,mteb-eval,exec,32.731056213378906,1784679889.0967941,1784679889.1295252,,call_shorter_than_cpu_threshold
Terminal-Bench All,mteb-leaderboard,exec,716.3541316986084,1784724908.0211127,1784724908.7374668,,call_shorter_than_cpu_threshold
Terminal-Bench All,mteb-leaderboard,exec,0.6253719329833984,1784724912.9795425,1784724912.9801679,,call_shorter_than_cpu_threshold
Terminal-Bench All,mteb-leaderboard,exec,625.5173683166504,1784724916.9155865,1784724917.5411038,,call_shorter_than_cpu_threshold
Terminal-Bench All,mteb-leaderboard,exec,2303.6818504333496,1784724924.5342388,1784724926.8379207,,call_shorter_than_cpu_threshold
Terminal-Bench All,mteb-leaderboard,exec,141.31975173950195,1784724933.3428798,1784724933.4841995,,call_shorter_than_cpu_threshold
Terminal-Bench All,mteb-leaderboard,exec,2010.1697444915771,1784724940.8070238,1784724942.8171935,,call_shorter_than_cpu_threshold
Terminal-Bench All,mteb-leaderboard,exec,5802.463054656982,1784724948.7425098,1784724954.544973,97.52349038520782,
Terminal-Bench All,mteb-leaderboard,exec,60374.0394115448,1784724965.2039592,1784725025.5779986,104.75465841914848,
Terminal-Bench All,mteb-leaderboard,exec,88.07539939880371,1784725032.4946406,1784725032.582716,,call_shorter_than_cpu_threshold
Terminal-Bench All,mteb-leaderboard,exec,10.456562042236328,1784725036.2576888,1784725036.2681453,,call_shorter_than_cpu_threshold
Terminal-Bench All,mteb-leaderboard,exec,5407.6831340789795,1784725042.37356,1784725047.781243,136.49391500734336,
Terminal-Bench All,mteb-leaderboard,exec,34.84773635864258,1784725051.2875586,1784725051.3224063,,call_shorter_than_cpu_threshold
Terminal-Bench All,mteb-leaderboard,exec,10434.042692184448,1784725063.3588152,1784725073.792858,88.94783195381787,
Terminal-Bench All,mteb-leaderboard,exec,10688.00663948059,1784725083.0468059,1784725093.7348125,100.85593155228896,
Terminal-Bench All,mteb-leaderboard,exec,889.7838592529297,1784725100.4231575,1784725101.3129413,,call_shorter_than_cpu_threshold
Terminal-Bench All,mteb-leaderboard,exec,280506.3591003418,1784725109.3089907,1784725389.8153498,95.9029917666547,
Terminal-Bench All,mteb-leaderboard,exec,15.294551849365234,1784725407.3867435,1784725407.402038,,call_shorter_than_cpu_threshold
Terminal-Bench All,mteb-retrieve,exec,32.10878372192383,1784679976.52865,1784679976.5607588,,call_shorter_than_cpu_threshold
Terminal-Bench All,mteb-retrieve,exec,7.825374603271484,1784679980.602071,1784679980.6098964,,call_shorter_than_cpu_threshold
Terminal-Bench All,mteb-retrieve,exec,8278.147459030151,1784679989.656302,1784679997.9344494,99.99229952879112,
Terminal-Bench All,mteb-retrieve,exec,6712.867021560669,1784680004.8395333,1784680011.5524004,101.23847062553443,
Terminal-Bench All,mteb-retrieve,exec,6.977558135986328,1784680016.3807976,1784680016.3877752,,call_shorter_than_cpu_threshold
Terminal-Bench All,mteb-retrieve,exec,10681.802988052368,1784680026.4651356,1784680037.1469386,69.04114726015555,
Terminal-Bench All,mteb-retrieve,exec,2.959728240966797,1784680043.1180272,1784680043.120987,,call_shorter_than_cpu_threshold
Terminal-Bench All,mteb-retrieve,exec,11.016368865966797,1784680047.3283067,1784680047.339323,,call_shorter_than_cpu_threshold
Terminal-Bench All,multi-source-data-merger,exec,515.1209831237793,1784725497.2727509,1784725497.7878718,,call_shorter_than_cpu_threshold
Terminal-Bench All,multi-source-data-merger,exec,487.74170875549316,1784725539.9156687,1784725540.4034104,,call_shorter_than_cpu_threshold
Terminal-Bench All,multi-source-data-merger,exec,471.3566303253174,1784725555.1030676,1784725555.5744243,,call_shorter_than_cpu_threshold
Terminal-Bench All,multistep-definite-integral,exec,122.6038932800293,1784680102.101592,1784680102.224196,,call_shorter_than_cpu_threshold
Terminal-Bench All,multistep-definite-integral,exec,8777.822256088257,1784680107.6523902,1784680116.4302125,84.12358008522298,
Terminal-Bench All,neuron-to-jaxley-conversion,exec,1683.1574440002441,1784680233.0136664,1784680234.6968238,,call_shorter_than_cpu_threshold
Terminal-Bench All,neuron-to-jaxley-conversion,exec,1829.282283782959,1784680240.2321532,1784680242.0614355,,call_shorter_than_cpu_threshold
Terminal-Bench All,neuron-to-jaxley-conversion,exec,1990.6864166259766,1784680261.9128323,1784680263.9035187,,call_shorter_than_cpu_threshold
Terminal-Bench All,neuron-to-jaxley-conversion,exec,437.73627281188965,1784680271.5225644,1784680271.9603007,,call_shorter_than_cpu_threshold
Terminal-Bench All,neuron-to-jaxley-conversion,exec,2711.0886573791504,1784680281.2984483,1784680284.009537,,call_shorter_than_cpu_threshold
Terminal-Bench All,neuron-to-jaxley-conversion,exec,226.83238983154297,1784680288.9577677,1784680289.1846,,call_shorter_than_cpu_threshold
Terminal-Bench All,neuron-to-jaxley-conversion,exec,916.1512851715088,1784680296.254297,1784680297.1704483,,call_shorter_than_cpu_threshold
Terminal-Bench All,neuron-to-jaxley-conversion,exec,18909.8858833313,1784680304.9745696,1784680323.8844554,13.228337309162184,
Terminal-Bench All,neuron-to-jaxley-conversion,exec,450.5116939544678,1784680329.5454035,1784680329.9959152,,call_shorter_than_cpu_threshold
Terminal-Bench All,neuron-to-jaxley-conversion,exec,1300.5809783935547,1784680336.401412,1784680337.701993,,call_shorter_than_cpu_threshold
Terminal-Bench All,neuron-to-jaxley-conversion,exec,505.5234432220459,1784680345.3232656,1784680345.828789,,call_shorter_than_cpu_threshold
Terminal-Bench All,neuron-to-jaxley-conversion,exec,7.469892501831055,1784680423.2908907,1784680423.2983606,,call_shorter_than_cpu_threshold
Terminal-Bench All,neuron-to-jaxley-conversion,exec,126010.29229164124,1784680431.1024082,1784680557.1127005,105.35756855908643,
Terminal-Bench All,neuron-to-jaxley-conversion,exec,47.068119049072266,1784680565.85145,1784680565.898518,,call_shorter_than_cpu_threshold
Terminal-Bench All,new-encrypt-command,exec,144.21653747558594,1784680745.704797,1784680745.8490136,,call_shorter_than_cpu_threshold
Terminal-Bench All,new-encrypt-command,exec,376.01661682128906,1784680751.1322608,1784680751.5082774,,call_shorter_than_cpu_threshold
Terminal-Bench All,new-encrypt-command,exec,71.25401496887207,1784680763.1054406,1784680763.1766946,,call_shorter_than_cpu_threshold
Terminal-Bench All,new-encrypt-command,exec,30.221223831176758,1784680768.8655322,1784680768.8957534,,call_shorter_than_cpu_threshold
Terminal-Bench All,nginx-request-logging,exec,6.076812744140625,1784680810.5057678,1784680810.5118446,,call_shorter_than_cpu_threshold
Terminal-Bench All,nginx-request-logging,exec,3156.385660171509,1784680813.4793,1784680816.6356857,,call_shorter_than_cpu_threshold
Terminal-Bench All,nginx-request-logging,exec,4.588603973388672,1784680826.73074,1784680826.7353287,,call_shorter_than_cpu_threshold
Terminal-Bench All,nginx-request-logging,exec,0.5419254302978516,1784680845.9960349,1784680845.9965768,,call_shorter_than_cpu_threshold
Terminal-Bench All,nginx-request-logging,exec,5.39088249206543,1784680850.4515986,1784680850.4569895,,call_shorter_than_cpu_threshold
Terminal-Bench All,nginx-request-logging,exec,9.075403213500977,1784680852.4155235,1784680852.424599,,call_shorter_than_cpu_threshold
Terminal-Bench All,nginx-request-logging,exec,11.314868927001953,1784680859.3412592,1784680859.352574,,call_shorter_than_cpu_threshold
Terminal-Bench All,nginx-request-logging,exec,1013.8628482818604,1784680863.65478,1784680864.6686428,,call_shorter_than_cpu_threshold
Terminal-Bench All,nginx-request-logging,exec,135.89859008789062,1784680872.6628625,1784680872.7987611,,call_shorter_than_cpu_threshold
Terminal-Bench All,nginx-request-logging,exec,13.149023056030273,1784680882.416761,1784680882.42991,,call_shorter_than_cpu_threshold
Terminal-Bench All,npm-conflict-resolution,exec,5.210399627685547,1784725635.7106748,1784725635.7158852,,call_shorter_than_cpu_threshold
Terminal-Bench All,npm-conflict-resolution,exec,0.7383823394775391,1784725643.9087846,1784725643.909523,,call_shorter_than_cpu_threshold
Terminal-Bench All,npm-conflict-resolution,exec,1071.4919567108154,1784725651.1327324,1784725652.2042243,,call_shorter_than_cpu_threshold
Terminal-Bench All,npm-conflict-resolution,exec,3911.067485809326,1784725654.7709813,1784725658.6820488,,call_shorter_than_cpu_threshold
Terminal-Bench All,npm-conflict-resolution,exec,2047.7826595306396,1784725662.8785133,1784725664.926296,,call_shorter_than_cpu_threshold
Terminal-Bench All,npm-conflict-resolution,exec,5176.020860671997,1784725668.7045655,1784725673.8805864,21.844457045572266,
Terminal-Bench All,npm-conflict-resolution,exec,3755.703926086426,1784725685.5023322,1784725689.2580361,,call_shorter_than_cpu_threshold
Terminal-Bench All,npm-conflict-resolution,exec,5526.957035064697,1784725704.3136642,1784725709.8406212,20.789341170483375,
Terminal-Bench All,npm-conflict-resolution,exec,2546.0562705993652,1784725716.146563,1784725718.6926193,,call_shorter_than_cpu_threshold
Terminal-Bench All,npm-conflict-resolution,exec,118167.73128509521,1784725727.1299157,1784725845.297647,106.90303449530447,
Terminal-Bench All,npm-conflict-resolution,exec,861.7081642150879,1784725852.4595091,1784725853.3212173,,call_shorter_than_cpu_threshold
Terminal-Bench All,ode-solver-rk4,exec,37.429094314575195,1784725958.885798,1784725958.923227,,call_shorter_than_cpu_threshold
Terminal-Bench All,oom,exec,3528.231382369995,1784726425.1808496,1784726428.709081,,call_shorter_than_cpu_threshold
Terminal-Bench All,oom,exec,18.720149993896484,1784726433.5347276,1784726433.5534477,,call_shorter_than_cpu_threshold
Terminal-Bench All,oom,exec,10.535240173339844,1784726439.7018836,1784726439.7124188,,call_shorter_than_cpu_threshold
Terminal-Bench All,oom,exec,0.5009174346923828,1784726448.7999835,1784726448.8004844,,call_shorter_than_cpu_threshold
Terminal-Bench All,oom,exec,8761.448621749878,1784726455.2317677,1784726463.9932163,58.924639819427895,
Terminal-Bench All,oom,exec,4625.119209289551,1784726476.2631748,1784726480.888294,113.5911112718673,
Terminal-Bench All,openssl-selfsigned-cert,exec,4.565954208374023,1784680930.8493488,1784680930.8539147,,call_shorter_than_cpu_threshold
Terminal-Bench All,openssl-selfsigned-cert,exec,369.1251277923584,1784680938.1063833,1784680938.4755085,,call_shorter_than_cpu_threshold
Terminal-Bench All,openssl-selfsigned-cert,exec,324.8248100280762,1784680965.9268534,1784680966.2516782,,call_shorter_than_cpu_threshold
Terminal-Bench All,optimal-transport,exec,128.3280849456787,1784681008.9376383,1784681009.0659664,,call_shorter_than_cpu_threshold
Terminal-Bench All,optimal-transport,exec,1171.382188796997,1784681013.2380164,1784681014.4093986,,call_shorter_than_cpu_threshold
Terminal-Bench All,optimal-transport,exec,3911.9820594787598,1784681016.0770917,1784681019.9890738,,call_shorter_than_cpu_threshold
Terminal-Bench All,optimal-transport,exec,166.99695587158203,1784681024.4080825,1784681024.5750794,,call_shorter_than_cpu_threshold
Terminal-Bench All,optimal-transport,exec,250.51403045654297,1784681135.7951906,1784681136.0457046,,call_shorter_than_cpu_threshold
Terminal-Bench All,optimal-transport,exec,363.9070987701416,1784681141.022512,1784681141.386419,,call_shorter_than_cpu_threshold
Terminal-Bench All,optimal-transport,exec,476.26399993896484,1784681153.5305364,1784681154.0068004,,call_shorter_than_cpu_threshold
Terminal-Bench All,organization-json-generator,exec,145.54333686828613,1784681375.1993792,1784681375.3449225,,call_shorter_than_cpu_threshold
Terminal-Bench All,overfull-hbox,exec,102.9822826385498,1784681467.1478868,1784681467.250869,,call_shorter_than_cpu_threshold
Terminal-Bench All,overfull-hbox,exec,100.53372383117676,1784681491.0089135,1784681491.1094472,,call_shorter_than_cpu_threshold
